EHA_PtID,PtName,County,State,Lat,Lon,Pt_Own,OwType,Dam_Own,Type,EIA_PtID,FC_Dock,FcIssue,FcExpire,Mode,Pm_Type,Number_of_Units,CH_MW,CH_MWh,CH_Pf,CH_OpYear,PS_MW,PS_MWh,PS_Pf,PS_OpYear,Water,HUC,NID_ID,ReEDSPCA,NERC,BACode,Sector,Trans
hc7367_p01,Santa Rosa Valley Powerhouse,Ventura,CA,34.2422,-118.886,Calleguas Municipal Water District,Publicly Owned Utility,Calleguas Municipal Water District,HY,,P-9071,31281,,Canal/Conduit,FERC Exemption,1,0.261,1250,54.67206,1988,,,,,PRESSURE REDUCING STATION,1807010301,,10,WECC,,,
hc7368_p01,Upper Spears Hydro Station,Oxford,ME,44.4722,-70.5009,"R.J. Fortier Hydropower, Inc.",Private Non-utility,"R.J. Fortier Hydropower, Inc.",HY,,P-9079,31315,,,FERC Exemption,2,0.065,,,1986,,,,,Spears Stream,104000205,,134,NPCC,,,
hc7369_p01,Sunshine Powerhouse,Boulder,CO,40.167,-105.383,City of Boulder,Publicly Owned Utility,City of Boulder,HY,,P-9087,31261,,Canal/Conduit,FERC Exemption,1,0.8,3100,44.23516,1987,,,,,MUNICIPAL CONDUIT,1019000501,,33,WECC,,,
hc7370_p01,Lower Village,Sullivan,NH,43.3744,-72.3494,"SUGAR RIVER POWER, LLC",Private Non-utility,"SUGAR RIVER POWER, LLC",HY,,P-9088,31660,46261,Run-of-river,FERC License,2,1.35,4600,38.89734,1995,,,,,Sugar River,108010604,,130,NPCC,,,
hc7372_p01,Stagecoach,Routt,CO,40.2851,-106.831,Upper Yampa Water Conservancy District,Publicly Owned Utility,Upper Yampa Water Conservancy District,HY,,P-9202,31862,50095,Run-of-river,FERC License,1,0.8,4260,60.78767,1989,,,,,Yampa River,1405000101,CO02702,33,WECC,,,
hc7373_p01,Rock City Falls,Saratoga,NY,43.0622,-73.9184,"Cottrell Paper Company, Inc.",Industrial,"Cottrell Paper Company, Inc.",HY,,P-9279,31413,,,FERC Exemption,2,0.486,,,1986,,,,,Kayaderosseras Creek,202000304,,127,NPCC,,,
hc7374_p01,Pine Valley,Hillsborough,NH,42.8389,-71.7289,"PVC Commercial Center, LLC.",Private Non-utility,"PVC Commercial Center, LLC.",HY,,P-9282,32061,46656,Run-of-river,FERC License,2,0.525,2473,53.77256,1987,,,,,Souhegan River,107000609,NH00258,130,NPCC,,,
hc7375_p01,Belding,Ionia,MI,43.1003,-85.2347,"Grenfell Hydroelectric Associates, Inc.",Private Non-utility,"Grenfell Hydroelectric Associates, Inc.",HY,,P-9379,31483,,Run-of-river,FERC Exemption,2,0.28,1670,68.08545,1987,,,,,Flat River,405000602,MI00498,103,RFC,,,
hc7377_p01,Mascoma,Grafton,NH,43.6377,-72.2585,Nnew Hamshire Hydro Associates,Private Non-utility,Nnew Hamshire Hydro Associates,HY,,P-9403,32402,,Run-of-river,FERC Exemption,1,0.234,1300,63.41958,1989,,,,,Mascoma River,108010601,NH00155,130,NPCC,,,
hc7378_p01,Biscoe Falls,Oxford,ME,44.285,-70.5371,John Crouch Jr. & Sons,Private Non-utility,John Crouch Jr. & Sons,HY,,P-9411,31532,,,FERC Exemption,1,0.093,219,26.88172,1990,,,,,Little Androscoggin River,104000209,ME00295,134,NPCC,,,
hc7380_p01,Yellowjacket,Sonoma,CA,38.6535,-122.636,Yellow Jacket Ranch,Private Non-utility,Yellow Jacket Ranch,HY,,P-9437,31525,,,FERC Exemption,1,0.1,312,35.61644,1987,,,,,Yellowjacket Creek,1801011006,,9,WECC,,,
hc7381_p01,Black Brook - Intake,Clinton,NY,44.4614,-73.7439,"Oakvale Construction Company, Ltd.",Industrial,"Oakvale Construction Company, Ltd.",HY,,P-9456,31560,,,FERC Exemption,2,0.41,,,,,,,,Black Brook,201000402,NY01593,127,NPCC,,,
hc7382_p01,Wisconsin Noble,Madison,MT,45.5167,-112.135,Wisconsin-Noble Limited Partnership,Private Non-utility,Wisconsin-Noble Limited Partnership,HY,,P-9482,32614,50856,Run-of-river,FERC License,1,0.5,1800,41.09589,1990,,,,,"Noble Fork, Wisconsin Creek",1002000305,,17,WECC,,,
hc7383_p01,Cheshire,Cheshire,NH,42.817,-72.0087,"D.D. Bean & Sons Company, Inc.",Industrial,"D.D. Bean & Sons Company, Inc.",HY,,P-9509,31560,,Run-of-river,FERC Exemption,1,0.1,482,55.02283,1987,,,,,Contoocook River,107000301,NH00071,130,NPCC,,,
hc7384_p01,Hotchkiss Powerhouse,Delta,CO,38.8364,-107.749,Town of Hotchkiss,Publicly Owned Utility,Town of Hotchkiss,HY,,P-9545,31466,,Canal/Conduit,FERC Exemption,1,0.06,,,1988,,,,,MUNICIPAL CONDUIT,1402000405,,34,WECC,,,
hc7385_p01,Mechanicsville,Windham,CT,41.943,-71.8955,Saywatt Hydro Associates,Private Non-utility,Saywatt Hydro Associates,HY,,P-9611,32164,,,FERC Exemption,1,0.325,,,1989,,,,,French River,110000102,CT00182,132,NPCC,,,
hc7386_p01,Hammeken Powerhouse,Mendocino,CA,39.3533,-123.127,Becino Vineyards LLC,Private Non-utility,Becino Vineyards LLC,HY,,P-9647,31645,,Run-of-river,FERC Exemption,2,0.305,1500,56.14193,1985,,,,,Powerhouse Canal,1801011001,,9,WECC,,,
hc7387_p01,Fellows,Windsor,VT,43.3022,-72.4876,"Town of Springfield, VT & Siemens Westinghouse Technical Services",Publicly Owned Utility,"Town of Springfield, VT & Siemens Westinghouse Technical Services",HY,,P-9648,31606,46199,Run-of-river,FERC License,1,0.15,700,53.27245,,,,,,Black River,108010605,VT00158,129,NPCC,,,
hc7388_p01,Lovejoy,Windsor,VT,43.2951,-72.4819,Lovejoy Tool Co. & Siemens Westinghouse Technical Services,Industrial,Lovejoy Tool Co. & Siemens Westinghouse Technical Services,HY,,P-9649,31617,46199,Run-of-river,FERC License,2,0.15,500,38.05175,,,,,,Black River,108010605,,129,NPCC,,,
hc7389_p01,Gilman,Windsor,VT,43.2999,-72.4844,Factory Falls Associates,Private Non-utility,Factory Falls Associates,HY,,P-9650,31606,46199,Run-of-river,FERC License,1,0.125,660,60.27397,1920,,,,,Black River,108010605,,129,NPCC,,,
hc7390_p01,Martin Wirkkila,Pacific,WA,46.34109,-123.809,Brenda See,Private Non-utility,Brenda See,HY,,P-9654,32040,50279,Run-of-river,FERC License,1,0.023,43,21.34207,1984,,,,,Burnham Creek S Fork Naselle R,1710010605,WA01298,2,WECC,,,
hc7391_p01,Weisenberger Mill,Scott,KY,38.1283,-84.637,WEISENBERGER MILLS INC         (KY),Industrial,WEISENBERGER MILLS INC         (KY),HY,,P-9684,31625,,,FERC Exemption,1,0.056,,,1985,,,,,South Elkhorn Creek,510020509,,109,SERC,,,
hc7392_p01,Cranberry Lake,St. Lawrence,NY,44.2206,-74.8483,"AMPERSAND CRANBERRY LAKE HYDRO, LLC",Wholesale Power Marketer,"AMPERSAND CRANBERRY LAKE HYDRO, LLC",HY,,P-9685,31889,46473,Run-of-river,FERC License,1,0.595,2356,45.20164,1987,,,,,Oswegatchie River,415030206,NY00397,127,NPCC,,,
hc7393_p01,Wadhams,Essex,NY,44.2303,-73.4612,"8 CHURCH LANE, LLC.",Private Non-utility,"8 CHURCH LANE, LLC.",HY,,P-9691,31632,,,FERC Exemption,3,0.56,,,1979,,,,,Bouquet River,201000807,NY14009,127,NPCC,,,
hc7394_p01,Albany Hydro Station,Albany,NY,42.5509,-73.869,Albany Hydro Associates,Private Non-utility,Albany Hydro Associates,HY,,P-9699,31535,,Canal/Conduit,FERC Exemption,1,0.15,900,68.49315,1987,,,,,Albany Water Transmission,202000604,,127,NPCC,,,
hc7395_p01,Powder Mill,Worcester,MA,42.3897,-72.0795,South Barre Hydro Electric Company,Private Non-utility,South Barre Hydro Electric Company,HY,,P-9728,31695,,,FERC Exemption,1,0.12,,,1990,,,,,Ware River,108020402,MA00092,131,NPCC,,,
hc7396_p01,MWD Service Connection F-8 Powerhouse,Orange,CA,33.9238,-117.946,American Energy Inc.,Private Non-utility,American Energy Inc.,HY,,P-9735,31588,,Canal/Conduit,FERC Exemption,2,0.592,1200,23.13958,,,,,,LA HABRA'S WATER SYSTEM,1807010605,,10,WECC,,,
hc7397_p01,Manawa Dam,Waupaca,WI,44.4667,-88.9167,"WISCONSIN8, LLC",Private Non-utility,"WISCONSIN8, LLC",HY,,P-9784,32319,,,FERC Exemption,1,0.192,900,53.51027,,,,,,Little Wolf,403020217,WI00225,76,MRO,,,
hc7398_p01,Bethel Mills,Windsor,VT,43.832,-72.6346,"Bethel Mills, Inc.",Industrial,"Bethel Mills, Inc.",HY,,P-9826,31667,,,FERC Exemption,2,0.325,2000,70.24939,1941,,,,,Third Branch White River,108010502,VT00190,129,NPCC,,,
hc7399_p01,Ward Mill,Watauga,NC,36.2411,-81.8308,"Ward, Ray F.",Private Non-utility,"Ward, Ray F.",HY,,P-9842,31659,42609,Run-of-river,FERC License,2,0.168,493,33.49913,1986,,,,,Watauga River,601010303,,97,SERC,,,
hc7400_p01,Woodcreek Road Powerhouse,Ventura,CA,34.2372,-118.998,Camrosa Water District,Publicly Owned Utility,Camrosa Water District,HY,,P-9879,31588,,Canal/Conduit,FERC Exemption,1,0.15,550,41.85693,,,,,,CALIFORNIA CONDUIT,1807010301,,10,WECC,,,
hc7401_p01,Valatie Falls South,Columbia,NY,42.4125,-73.6743,"Valatie Falls Hydro Power, Inc.",Private Non-utility,"Valatie Falls Hydro Power, Inc.",HY,,P-9886,32120,46717,Run-of-river,FERC License,2,0.45,1750,44.39371,1895,,,,,Kinderhook Creek,202000606,,127,NPCC,,,
hc7402_p01,Roger Miller Powerhouse,San Diego,CA,33.0725,-117.199,Olivenhain Municipal Water District,Publicly Owned Utility,Olivenhain Municipal Water District,HY,,P-9888,31660,,Canal/Conduit,FERC Exemption,1,0.45,700,17.75748,1990,,,,,ROGER MILLER RESERVOIR,1807030304,,11,WECC,,,
hc7403_p01,Orodell Powerhouse,Boulder,CO,40.1667,-105.15,City of Boulder,Publicly Owned Utility,City of Boulder,HY,,P-9903,31450,,Canal/Conduit,FERC Exemption,1,0.225,1160,58.85337,1987,,,,,BOULDER CREEK PIPELINE,1019000507,,33,WECC,,,
hc7404_p01,Shoshone,Lincoln,ID,42.95207,-114.454,"Shorock Hydro, Inc.",Private Non-utility,"Shorock Hydro, Inc.",HY,,P-9967,32648,50886,Run-of-river,FERC License,4,0.945,5986,72.31041,,,,,,Little Wood River,1704022109,,15,WECC,,,
hc7405_p01,Aqueduct Transfer Hydro Station,Worcester,MA,42.307,-71.4894,Massachusetts Water Resource Authority,State,Massachusetts Water Resource Authority,HY,,P-9968,31799,,Canal/Conduit,FERC Exemption,1,0.75,5400,82.19178,1989,,,,,Sudbury Reservoir,107000501,,131,NPCC,,,
hc7406_p01,Springbrook - Nesbitt Hydro Station,Lackawanna,PA,41.3278,-75.6862,Pennsylvania-American Water Company,Private Non-utility,Pennsylvania-American Water Company,HY,,P-9970,32024,,Canal/Conduit,FERC Exemption,1,0.15,860,65.44901,1991,,,,,Springbrook-nesbitt Conduit,205010701,,122,RFC,,,
hc7407_p01,Upper Watertown,Jefferson,WI,43.18548,-88.7054,"Rough & Ready Water Power Company, Inc",Private Non-utility,"Rough & Ready Water Power Company, Inc",HY,,P-9974,32565,,,FERC Exemption,1,0.265,,,1994,,,,,Rock Creek,709000106,WI00142,79,RFC,,,
hc7408_p01,Ashley Reservoir Hydro Station,Berkshire,MA,42.4122,-73.1952,"City of Pittsfield, MA",Publicly Owned Utility,"City of Pittsfield, MA",HY,,P-9983,31814,,Canal/Conduit,FERC Exemption,1,0.225,,,1987,,,,,Ashley Reservoir,110000501,,131,NPCC,,,
hc7409_p01,Rocky Glen,Fairfield,CT,41.4326,-73.2769,Sandy Hook Hydro LLC,Private Non-utility,Sandy Hook Hydro LLC,HY,,P-9984,31814,,,FERC Exemption,1,0.11,,,1938,,,,,Pootatuck River,110000510,CT00310,132,NPCC,,,
hc7410_p01,Mill Pond,Greene,NY,42.2526,-73.899,"Rivers Electric Company, Inc.",Private Non-utility,"Rivers Electric Company, Inc.",HY,,P-9985,31885,46473,Run-of-river,FERC License,2,1,2900,33.10502,1994,,,,,Catskill Creek,202000608,,127,NPCC,,,
hc7411_p01,King Mill,Richmond,GA,33.4851,-81.9912,Augusta Canal Authority,Publicly Owned Utility,Augusta Canal Authority,HY,61000,P-9988,41119,56914,Canal/Conduit,FERC License,2,2.2,3362.67,17.44847,1922,,,,,"Augusta Canal, Savannah River",306010606,,94,SERC,SOCO,Industrial Non-CHP,Georgia Power Co
hc7412_p01,San Gorgonio Energy Recovery,Riverside,CA,33.9667,-116.883,City of Banning,Publicly Owned Utility,City of Banning,HY,,P-9994,31758,,Canal/Conduit,FERC Exemption,2,0.48,3000,71.34703,1988,,,,,SAN GORGONIO CREEK,1810020101,,10,WECC,,,
hc7413_p01,Bellevue Mill Dam,Eaton,MI,42.45,-85.0167,Michiana Hydro-Electric Power Corporation,Private Non-utility,Michiana Hydro-Electric Power Corporation,HY,,P-10056,32080,,,FERC Exemption,2,0.06,300,57.07763,1983,,,,,Battle Creek,405000303,MI00049,103,RFC,,,
hc7414_p01,Eau Galle,Dunn,WI,44.6833,-92.0167,Eau Galle Renewable Energy Co.,Private Non-utility,Eau Galle Renewable Energy Co.,HY,,P-10078,31841,,Run-of-river,FERC Exemption,1,0.345,2030,67.16961,1992,,,,,Eau Galle,705000510,WI00008,46,MRO,,,
hc7415_p01,San Gorgonio Upper Basin Powerhouse,Riverside,CA,33.9982,-116.892,City of Banning,Publicly Owned Utility,City of Banning,HY,,P-10085,31836,,Canal/Conduit,FERC Exemption,1,0.41,2180,60.69718,1990,,,,,BANNING WATER SUPPLY SYSTEM,1810020101,,10,WECC,,,
hc7416_p01,Springer,Chaffee,CO,38.9623,-106.206,Franklin Springer,Private Non-utility,Franklin Springer,HY,,P-10102,33048,45165,Canal/Conduit,FERC License,1,0.045,103.68,26.30137,,,,,,McFadden Creek,1102000104,CO02452,34,WECC,,,
hc7417_p01,Lower Watertown Dam,Jefferson,WI,43.19189,-88.7257,Rock River Power and Light Corporation,Private Non-utility,Rock River Power and Light Corporation,HY,,P-10117,33153,,,FERC Exemption,2,0.336,,,1993,,,,,Rock Creek,709000106,WI00141,79,RFC,,,
hc7418_p01,Cresticon Upper,Worcester,MA,42.5961,-72.2192,L.P. Athol Corporation,Private Non-utility,L.P. Athol Corporation,HY,,P-10163,32180,,,FERC Exemption,1,0.25,,,1931,,,,,Millers River,108020202,MA00932,131,NPCC,,,
hc7419_p01,Cresticon Lower,Worcester,MA,42.5965,-72.2206,L.P. Athol Corporation,Private Non-utility,L.P. Athol Corporation,HY,,P-10163,32180,,,FERC Exemption,1,0.25,,,1931,,,,,Millers River,108020202,,131,NPCC,,,
hc7420_p01,Congdon,New London,CT,41.4437,-72.1211,JOHN D. MORTE & DOMENIC J. JULIAN,Private Non-utility,JOHN D. MORTE & DOMENIC J. JULIAN,HY,,P-10200,32115,,Run-of-river,FERC Exemption,1,0.045,210,53.27245,1989,,,,,Oxoboxo Brook,110000302,CT00234,132,NPCC,,,
hc7421_p01,Hood St Reservoir,Pierce,WA,47.2317,-122.445,City of Tacoma,Publicly Owned Utility,City of Tacoma,HY,,P-10256,32001,,Canal/Conduit,FERC Exemption,1,0.85,4800,64.46414,1990,,,,,WATER SYSTEM,1711001903,,1,WECC,,,
hc7422_p01,Miramar Powerhouse,Los Angeles,CA,34.1262,-117.699,Three Valleys Municipal Water District,Publicly Owned Utility,Three Valleys Municipal Water District,HY,,P-10263,31907,,Canal/Conduit,FERC Exemption,1,0.53,1972,42.47437,,,,,,MIRAMAR WATER TREATMENT PLANT,1807020307,,10,WECC,,,
hc7423_p01,Fulton Road Powerhouse,Los Angeles,CA,34.0998,-117.756,Three Valleys Municipal Water District,Publicly Owned Utility,Three Valleys Municipal Water District,HY,,P-10264,31907,,Canal/Conduit,FERC Exemption,1,0.2,976,55.70776,,,,,,FULTON WATER TREATMENT PLANT,1807010604,,10,WECC,,,
hc7424_p01,Williams Avenue Powerhouse,Los Angeles,CA,34.1192,-117.75,Three Valleys Municipal Water District,Publicly Owned Utility,Three Valleys Municipal Water District,HY,,P-10265,31907,,Canal/Conduit,FERC Exemption,1,0.35,2210,72.08089,,,,,,WILLIAMS AVE PUMPING STATION,1807010603,,10,WECC,,,
hc7425_p01,Scott Fodor,Valley,ID,45.0987,-115.316,"SCOTT M. FODOR, TRUST",Private Non-utility,"SCOTT M. FODOR, TRUST",HY,,P-10309,31974,,Canal/Conduit,FERC Exemption,1,0.008,43.8,62.5,1979,,,,,Irrigation Ditch,1706020605,,15,WECC,,,
hc7427_p01,Ebey Hill Diversion,Snohomish,WA,48.23,-122.027,Kevin T. Duncan,Private Non-utility,Kevin T. Duncan,HY,,P-10428,32103,,Run-of-river,FERC Exemption,1,0.1,620,70.77626,1991,,,,,"Unnamed Tributary, North Fork",1711000801,WA01137,1,WECC,,,
hc7428_p01,St. Regis Falls,Franklin,NY,44.6724,-74.5446,Azure Mountain Power Company,Private Non-utility,Azure Mountain Power Company,HY,,P-10442,32411,,Run-of-river,FERC Exemption,2,0.8,3000,42.80822,1993,,,,,St. Regis River,415030604,NY00210,127,NPCC,,,
hc7429_p01,Utica Water Line Hydro Station,Herkimer,NY,43.2766,-75.1666,Upper Mohawk Valley Regional Water Board,Publicly Owned Utility,Upper Mohawk Valley Regional Water Board,HY,,P-10445,33376,,Canal/Conduit,FERC Exemption,2,0.45,2157,54.71842,1993,,,,,Hinckley-March Conduit,202000405,,127,NPCC,,,
hc7430_p01,Monte Vista Powerhouse,San Bernardino,CA,34.0915,-117.687,Monte Vista Water District,Publicly Owned Utility,Monte Vista Water District,HY,,P-10484,32191,,Canal/Conduit,FERC Exemption,3,0.858,3202,42.60199,,,,,,MONTE VISTA,1807020307,,10,WECC,,,
hc7431_p01,Wichita,Sedwick,KS,37.75,-97.35,"Wichita, City of",Publicly Owned Utility,"Wichita, City of",HY,,P-10500,32243,,Canal/Conduit,FERC Exemption,2,0.448,,,1990,,,,,WATER SUPPLY LINE-WATER TREATMENT,1103001205,,53,SPP,,,
hc7433_p01,Graeagle Golf Course Powerhouse,Plumas,CA,39.7578,-120.601,Graeagle Land and Water Co.,Private Non-utility,Graeagle Land and Water Co.,HY,,P-10505,32557,50797,Run-of-river,FERC License,1,0.09,,,,,,,,Frazier Creek,1802012304,,9,WECC,,,
hc7434_p01,Whittelsey,Franklin,NY,44.8473,-74.2933,"Malone's Next Gen, LLC.",Private Non-utility,"Malone's Next Gen, LLC.",HY,,P-10522,33591,48178,Run-of-river,FERC License,1,0.325,1800,63.22445,1927,,,,,Salmon River,415030703,,127,NPCC,,,
hc7435_p01,WFA-JPA Station No. 1 Powerhouse,San Bernardino,CA,34.0937,-117.656,WFA,Publicly Owned Utility,WFA,HY,,P-10532,32313,,Canal/Conduit,FERC Exemption,1,0.225,1743.75,88.47032,1992,,,,,WATER TRANSMISSION PIPELINE,1807020307,,10,WECC,,,
hc7436_p01,Elba,Coffee,AL,31.364,-86.0936,"Elba Hydro-Electric Power, Inc.",Private Non-utility,"Elba Hydro-Electric Power, Inc.",HY,,P-10691,32761,,,FERC Exemption,3,2.447,11000,51.31621,,,,,,Pea River,314020206,AL00292,90,SERC,,,
hc7437_p01,Gaillard Hydro Station,New Haven,CT,41.332,-72.7976,South Central Connecticut Regional Water Authority,Publicly Owned Utility,South Central Connecticut Regional Water Authority,HY,,P-10720,32822,,Canal/Conduit,FERC Exemption,1,0.336,1500,50.96217,1989,,,,,Great Hill Tunnel Conduit,110000402,,132,NPCC,,,
hc7438_p01,Big Creek,Valley,ID,45.1283,-115.323,"Big Creek Lodge & Outfitters, Inc.",Private Non-utility,"Big Creek Lodge & Outfitters, Inc.",HY,,P-10721,33685,44616,Run-of-river,FERC License,1,0.022,10,5.188875,1968,,,,,McCorkle Creek,1706020605,,15,WECC,,,
hc7439_p01,Mesa Powerhouse,Orange,CA,33.6456,-117.932,Mesa Consolidated Water District,Publicly Owned Utility,Mesa Consolidated Water District,HY,,P-10742,32670,,Canal/Conduit,FERC Exemption,2,0.06,95,18.07458,1989,,,,,EXEMPTEE'S WATER SUPPLY SYSTEM,1807020310,,10,WECC,,,
hc7440_p01,Burnett River Hatchery,First Judicial District,AK,56.1153,-132.467,"Southern Southeast Regional Aquaculture Association, Inc.",Private Non-utility,"Southern Southeast Regional Aquaculture Association, Inc.",HY,,P-10773,32899,51131,,FERC License,1,0.08,,,1999,,,,,Burnett River,,,1900,,,,
hc7441_p01,Ross Creek Diversion,Gallatin,MT,45.8455,-110.977,"Ross Creek Hydro, L.C.",Private Non-utility,"Ross Creek Hydro, L.C.",HY,,P-10800,33038,51283,Run-of-river,FERC License,1,0.597,2500,47.80371,1996,,,,,Ross Creek,1002000811,,18,WECC,,,
hc7442_p01,Station No. 5 Powerhouse,Hampden,MA,42.2081,-72.5968,City of Holyoke Gas & Electric Department,Publicly Owned Utility,City of Holyoke Gas & Electric Department,HY,,P-10806,33048,47630,Run-of-river,FERC License,1,0.79,2009,29.03011,1931,,,,,Holyoke Canal,108020107,,131,NPCC,,,
hc7445_p01,WTP Powerhouse No. 2,Alameda,CA,37.5417,-121.925,Alameda County Water District,Publicly Owned Utility,Alameda County Water District,HY,,P-10833,32927,,Canal/Conduit,FERC Exemption,6,1.25,6740,61.55251,1993,,,,,SOUTH BAY AQUEDUCT,1805000407,,9,WECC,,,
hc7448_p01,Carthage Paper Maker,Amador,NY,43.97833,-75.615,CLIMAX MANUFACTURING CO        (NY),Industrial,CLIMAX MANUFACTURING CO        (NY),HY,,P-10887,33559,44496,Run-of-river,FERC License,1,0.8,4900,69.92009,1912,,,,,BLACK RIVER,415010114,NY00764,127,NPCC,,,
hc7449_p01,Sweetwater,Sullivan,NH,43.3905,-72.3766,"Sweetwater Hydroelectric, Inc.",Private Non-utility,"Sweetwater Hydroelectric, Inc.",HY,,P-10898,33320,47903,Run-of-river,FERC License,3,0.9,4200,53.27245,1924,,,,,Sugar River,108010604,NH00140,130,NPCC,,,
hc7450_p01,Zena Creek Ranch,Valley,ID,45.0423,-115.741,James B Adkins,Private Non-utility,James B Adkins,HY,,P-10939,33229,,Canal/Conduit,FERC Exemption,1,0.055,61,12.66086,1952,,,,,Zena Creek,1706020805,,15,WECC,,,
hc7451_p01,Sahko Dam,Twin Falls,ID,42.65177,-114.638,"J M Miller Enterprises, Inc",Private Non-utility,"J M Miller Enterprises, Inc",HY,,P-11060,36198,54450,Run-of-river,FERC License,1,0.5,1800,41.09589,,,,,,SNAKE RIVER,1704021207,,15,WECC,,,
hc7453_p01,Eustis,Franklin,ME,45.2176,-70.4761,KEI (Maine) Power Management (I) LLC,Private Non-utility,KEI (Maine) Power Management (I) LLC,HY,,P-11132,35421,46352,Run-of-river,FERC License,1,0.25,1501,68.53881,1952,,,,,North Branch Dead River,103000201,ME00129,134,NPCC,,,
hc7454_p01,Brunswick,Windham,CT,41.7172,-71.8614,"Glen Falls Hydro, LLC",Private Non-utility,"Glen Falls Hydro, LLC",HY,,P-11143,33660,48269,Run-of-river,FERC License,1,0.25,839,38.3105,1945,,,,,Moosup River,110000105,CT00579,132,NPCC,,,
hc7455_p01,Mix,Eaton,MI,42.51,-84.655,Cameron Gas & Electric Company,Publicly Owned Utility,Cameron Gas & Electric Company,HY,,P-11150,37121,51709,Run-of-river,FERC License,2,0.202,863.2479,48.7843,,,,,,Grand River,405000403,MI00051,103,RFC,,,
hc7456_p01,Smithville,Eaton,MI,42.4997,-84.629,Cameron Gas & Electric Company,Publicly Owned Utility,Cameron Gas & Electric Company,HY,,P-11150,37121,51709,Run-of-river,FERC License,3,0.5,2136.752,48.7843,,,,,,Grand River,405000403,MI00539,103,RFC,,,
hc7457_p01,Dayville Wasteway,Windham,CT,41.8483,-71.8893,"Summit Hydro, LLC",Private Non-utility,"Summit Hydro, LLC",HY,,P-11168,33779,48361,Run-of-river,FERC License,1,0.1,347,39.61187,1925,,,,,Five Mile River,110000103,CT00169,132,NPCC,,,
hc7458_p01,Gillihan,Valley,ID,45.1189,-115.314,Catherine Gillihan,Private Non-utility,Catherine Gillihan,HY,,P-11192,33768,,Canal/Conduit,FERC Exemption,1,0.015,5.4,4.109589,1976,,,,,No Name Creek,1706020605,,15,WECC,,,
hc7459_p01,Still River,Windham,CT,41.8756,-72.0854,Richard G. Mackowiak,Private Non-utility,Richard G. Mackowiak,HY,,P-11217,33921,48514,Run-of-river,FERC License,1,0.0374,132.688,40.50009,2000,,,,,Still River,110000202,,132,NPCC,,,
hc7460_p01,Coolemee,Davie,NC,35.81,-80.5633,Yadkin Inc,Private Non-utility,Yadkin Inc,HY,,P-11264,34917,49517,Run-of-river,FERC License,2,1.346,5500,46.6459,1996,,,,,South Yadkin,304010206,NC00186,97,SERC,,,
hc7461_p01,La Barge,Kent,MI,42.811,-85.484,Commonwealth Power Co,Private Non-utility,Commonwealth Power Co,HY,,P-11300,37337,51921,Run-of-river,FERC License,2,0.8,4650,66.35274,,,,,,Thornapple River,405000704,MI00503,103,RFC,,,
hc7462_p01,Apthorp,Grafton,NH,44.306,-71.7461,White Mountain Hydroelectric Corporation,Private Non-utility,White Mountain Hydroelectric Corporation,HY,,P-11313,34984,49578,Run-of-river,FERC License,1,0.425,,,1936,,,,,Ammonoosuc River,108010304,NH00611,130,NPCC,,,
hc7463_p01,Granite Creek Powerhouse,Juab,UT,39.7838,-113.792,"BMB Enterprises, Inc.",Industrial,"BMB Enterprises, Inc.",HY,,P-11315,34474,,Canal/Conduit,FERC Exemption,1,0.35,,,1994,,,,,IRRIGATION PIPELINE FROM GRANITE CR,1602030601,,25,WECC,,,
hc7464_p01,Columbia Water Supply Powerhouse,Tuolumne,CA,38.063,-120.426,Tuolumne Utilities District,Publicly Owned Utility,Tuolumne Utilities District,HY,,P-11322,34934,45865,Run-of-river,FERC License,1,0.375,1010,30.74581,1993,,,,,South Fork Stanislaus,1804001006,,9,WECC,,,
